(1283,0.14966959349048967)
(1265,0.1274358571024976)
(840,0.09286068941981093)
(841,0.11199001686578894)
(1267,0.020135336022670758)
(1268,-0.005086782683167137)
(1273,-0.09641580351449615)
(1275,-0.037677014331697865)
(1274,-0.07691745435556807)
(839,9.260329555462604E-5)
(834,-0.042913314936373875)
(832,0.11329314550048077)
(830,0.0055044458693217085)
(1255,0.07042990225758397)
(831,0.16368859349239515)
(1254,0.04425770260181136)
(1260,0.015004770535658959)
(833,0.050617551310082595)
(1264,0.09739403800856175)
(1256,0.012291549506400153)
(1261,0.05100259206427316)
(1257,0.033740043614858835)
(1262,0.10025823824563658)
(829,0.16845820632183234)
(827,0.18672224538111945)
(825,0.16887770046218217)
(826,0.14979050863697407)
(820,0.12620574106545376)
(1245,0.02697578795512765)
(821,0.10069871052342154)
(1244,0.0403395091373136)
(828,0.057924458166358196)
(1246,-0.03414796250912191)
(1250,-0.03220375176304821)
(1247,-0.0014577679943033814)
(1248,-0.033487609850626016)
(1253,-0.025753857165325102)
(1258,0.1704030344615776)
(819,0.2083573713747336)
(817,-0.01551693005792082)
(816,-0.1218022710068377)
(814,0.016259834160619047)
(818,0.10938093096088476)
(1232,-0.028733808796712064)
(1239,-0.09389374944091927)
(1238,0.0462858159967565)
(1240,-0.0693205733180113)
(1242,0.041337448190284086)
(809,-0.07354152950784068)
(807,0.07592862699692253)
(804,0.019851512733545754)
(802,-0.12821430294752623)
(800,-0.1540838270679528)
(801,0.021624099147559084)
(806,-0.12284105367741519)
(1225,0.04032622294680333)
(1224,0.011248073984896911)
(1229,-0.025969335449026562)
(803,0.030861165650593082)
(808,-0.10329529107132854)
(1230,0.04418197803522078)
(1221,0.14575978042964)
(1231,-0.13723649312954242)
(1222,-0.09996328901910279)
(1227,0.03601108484563361)
(1219,-0.11579472145892787)
(1218,-0.10771516907244456)
(1228,-0.1632823972755157)
(1210,-0.11253056288592636)
(1211,0.06835959572343095)
(1215,-0.004333478928733092)
(1214,0.007763545774278142)
(1216,0.009124307125159107)
(1212,0.01298165541505502)
(1217,-0.09107665526520052)
(1220,0.0018501639868071657)
(1213,-0.03387195448849568)
(1207,-0.06608309446983994)
(1209,-0.01911291196916047)
(1208,-0.05367363131598471)
(1201,0.033797621177130366)
(1202,0.12339807795838577)
(1206,-0.015565864159870754)
(1672,0.010081863835912645)
(1675,-0.015719484187188257)
(1676,-0.011841249670023124)
(1679,0.0035626438555297346)
(1678,0.0016191112168495768)
(1680,0.0026193768067309673)
(1681,0.0033407206688552474)
(1669,0.0015766836109446705)
(1662,0.010190773882665184)
(1664,0.03903367140117096)
(1666,0.0015766836109446705)
(1665,0.0015766836109446705)
(1667,0.002036909639786033)
(1663,0.0015766836109446705)
(1668,0.002036909639786033)
(1670,0.002036909639786033)
(1651,0.008032405282897566)
(1650,0.008032405282897566)
(1655,-0.0027433068050259496)
(1657,-0.014452696103905545)
(1653,0.022369723179067293)
(1647,0.0066738847868558)
(1649,0.0066738847868558)
(1648,0.005206309996593657)
(1640,0.010467552444523872)
(1641,0.010467552444523872)
(1644,0.006519460657600967)
(1646,0.01367146770389002)
(1645,0.008032405282897566)
(1642,0.05406201242595915)
(1643,0.018577224541653302)
(1636,0.01258763082027324)
(1639,0.02808003677003198)
(1637,0.010467552444523872)
(1638,0.010467552444523872)
(1631,0.02950469877380709)
(1630,0.010467552444523872)
(1634,0.008032405282897566)
(1635,0.010467552444523872)
(1632,0.010467552444523872)
(1633,0.010467552444523872)
(1629,0.002417193650115175)
(1621,-6.923484407697598E-4)
(1622,0.0022936924564840146)
(1623,0.009175378955895496)
(99,-0.09320845170750156)
(98,0.15078693480830396)
(96,-0.14912722981430568)
(95,-0.04315843224877888)
(91,-0.08971261064251479)
(90,-0.01707354894593141)
(92,-0.15407276474405202)
(97,-0.07337835753378652)
(1614,-0.0233744722753055)
(1616,0.015894691013688234)
(1615,-0.04541711203451551)
(1612,-3.3102580189434214E-4)
(1617,-0.016943327414079803)
(1613,-2.0945773613728277E-5)
(89,-0.12907411087860482)
(86,0.20625691288587314)
(84,-0.1215415093266396)
(83,0.04503558541798865)
(81,-0.032098488025863084)
(88,0.0563781634770535)
(80,-0.06971312613983355)
(85,0.03724229683440938)
(82,-0.1650309966162096)
(87,-0.016514225719034256)
(1600,0.07558029411546414)
(1605,0.03431256369872541)
(1602,0.044641752392797954)
(1607,-0.016684325587688807)
(1608,-0.01894479925492978)
(79,0.02303418568865162)
(78,-0.04579874105177498)
(76,0.003484569795618994)
(74,-0.011200049229290923)
(71,-0.04727924862737132)
(73,-0.054297225901321855)
(70,0.25440543513670405)
(75,-0.017036294588240436)
(72,0.05237306475821596)
(77,-0.0638593239986705)
(69,-0.04292812503070072)
(66,0.12133089417169324)
(64,-0.002753370210144823)
(63,-0.03636176983600886)
(68,-0.21326560125786204)
(65,0.09673772668201089)
(62,-0.1762525627691884)
(67,0.006563963588257837)
(58,-0.005440903074205479)
(56,0.13425368312203786)
(54,-0.11729436449408814)
(51,7.685379675217291E-4)
(53,-0.1467133033201312)
(55,-0.1815571900504815)
(52,0.1033907477700552)
(57,0.11387858867140417)
(396,0.04484607273716135)
(394,-0.013323186613974206)
(393,-0.012943868049929697)
(391,-0.16409426706985206)
(390,-0.008256141646404855)
(395,-0.01816644939126888)
(49,0.1355019266143632)
(46,-0.05249621167349236)
(44,0.049962136475066476)
(43,0.01908114049269166)
(41,-0.06561158519841483)
(48,-0.01716241627636153)
(40,0.0710248021716536)
(42,0.06020317146668357)
(47,0.04984952824647586)
(388,-0.02163218128479047)
(386,-0.03849032100160377)
(383,-0.014560178978831245)
(381,0.2804640166227638)
(380,-0.07609633318761741)
(385,-0.14901819878631067)
(39,-0.09536099354778457)
(38,-0.15224616551201658)
(36,0.06648519410429286)
(34,-0.0028174457201209802)
(31,-0.09673370671138642)
(33,-0.10764255946313647)
(37,-0.048580584774379695)
(382,0.13469712444644596)
(387,0.17800433558752932)
(379,-0.15476194141639174)
(376,-0.03309079577115491)
(374,-0.06999617967609596)
(373,-0.1534556641383758)
(378,-0.0031644833093316116)
(370,0.21764526650282628)
(375,-0.06699612090320421)
(29,-0.09693412249453259)
(26,0.25242952330872964)
(28,-0.06431100961566813)
(22,-0.08485138209016728)
(21,0.26080272763860635)
(27,-0.18620267275874025)
(372,0.07059068778379177)
(392,-0.004216990373781135)
(369,0.09088346379893503)
(368,8.717270177298342E-5)
(366,-0.006136145741276494)
(364,-0.03738677486039904)
(361,0.07848776598178239)
(363,-0.013458306019011046)
(360,0.06367649321960032)
(365,0.021169188765720465)
(17,-0.18217924676545763)
(367,0.0450186125522284)
(397,-0.11415820698946691)
(11,-0.070814497369155)
(12,0.1480720174971759)
(358,0.31586185257812205)
(359,0.07030557366169181)
(354,0.3591324311791765)
(356,0.0021218629742718736)
(351,0.06358871340499245)
(353,0.04899318931809451)
(350,0.08098675577605732)
(355,0.16723371182973853)
(352,0.1119552700090892)
(357,0.021205890007557737)
(349,0.09220430535652566)
(348,0.17088548713254478)
(343,0.39566378222948784)
(341,0.05776781425598267)
(342,0.30925697520734735)
(339,0.31617703058215185)
(336,0.17623856599947274)
(334,0.28556245814244063)
(338,0.2749665943715801)
(330,0.150135582184803)
(335,-0.02071426073943399)
(332,0.6874607370986279)
(337,0.11013743040385944)
(329,0.3275329613531038)
(318,0.10855457076785535)
(317,0.030646778143322527)
(799,0.06615640208298426)
(797,-0.10461701537016743)
(794,0.10714670130958694)
(792,0.20999543541516663)
(790,-0.03366159112654432)
(795,-0.003463509859556929)
(791,0.022796972271248106)
(796,0.06460185831609933)
(793,0.05161530347120645)
(798,-0.02936883129876719)
(787,0.07553209561309848)
(785,0.1232424497213842)
(784,-0.003942189757199236)
(782,0.08165876368964439)
(780,-0.014205515924032797)
(781,0.18103920195749124)
(786,0.021954258025016327)
(783,0.01944663911805769)
(788,-0.01258055129894203)
(779,-0.11817961690294153)
(777,-0.016479047774988126)
(774,-0.12465690186073415)
(775,0.10127812646778127)
(770,0.00903203802158907)
(771,-0.12986837544108185)
(773,-0.04088128731103985)
(778,0.11744918409762702)
(769,-0.12557203471552042)
(767,-0.05175049713391443)
(765,0.014734873969411949)
(766,0.15518295172132646)
(761,-0.04981819932871166)
(760,0.03569534394012691)
(768,-0.04095225391113458)
(1194,0.09093757239448844)
(1195,0.13039209242705158)
(1191,0.029780571424426822)
(1196,0.04048896875671702)
(1192,0.024875623889765733)
(1188,-0.14990242878206478)
(1190,0.18905598469617596)
(1193,0.04486492794385896)
(1198,0.04321933438761335)
(759,-0.042267278663640356)
(757,0.006179764481908774)
(754,0.4081524984962243)
(752,0.1459998961888637)
(755,-0.034804153519709946)
(756,0.5265357579934868)
(1179,0.003857092679412158)
(758,-0.09673496211252046)
(1184,0.010345850580301595)
(1181,0.005960984898349508)
(1186,0.03953410947390837)
(1182,-0.019251659371133156)
(1178,-0.026940219137135873)
(749,0.26790703607192456)
(747,0.06240476576435232)
(746,-0.1392478872877736)
(743,-0.12345455197989312)
(1169,0.05449162072636543)
(1166,0.06998743176975993)
(1167,0.06279658818804135)
(1170,0.04608396720059459)
(1168,0.10244489759147185)
(1174,0.06953227997574077)
(1173,0.08670582980707418)
(739,0.07609779853590048)
(737,0.04382867639859249)
(734,0.046730605170754266)
(732,0.03802259449282151)
(730,0.00694681883657039)
(735,0.03399799438873133)
(1155,0.004976686719771729)
(731,0.10088046817483244)
(733,0.047321666125266976)
(738,-0.008815652719968578)
(1165,0.07298641078980937)
(1164,0.08227510745584844)
(1157,-0.08527720808252968)
(1162,0.03308183561471548)
(729,0.08929584558199977)
(727,-0.0560936316567643)
(725,-0.005222240852704951)
(724,0.1556575057084805)
(722,0.1044359521634328)
(720,-0.19817095744232988)
(1145,-0.024065548949694593)
(721,-0.04309724539769073)
(726,0.04951301196393289)
(1150,0.025301430066987263)
(1149,-0.02505394820277651)
(723,0.1419260473868203)
(728,0.0036177805749938174)
(1151,-0.007721644967301093)
(1147,0.10757904298719602)
(1152,0.3977095906702203)
(719,-0.017648049032143093)
(717,0.3374494432194145)
(714,0.1380728609845709)
(715,0.10476699569454288)
(710,0.03127800015568519)
(1135,-0.004703988743056858)
(716,0.1792970688517038)
(1139,-0.0164715088531536)
(1136,0.09048011505093725)
(1148,0.053546221217496935)
(1140,0.007887586870689814)
(1141,0.07326591818575465)
(1153,0.08995601005835432)
(709,0.2482544224116015)
(707,0.25071769748546496)
(706,-0.01429100671150347)
(704,0.09017789985843085)
(702,0.22374358085201085)
(700,0.08151000455802739)
(703,0.16159948060506568)
(708,0.10034850628779313)
(1119,0.08334052678556886)
(1111,0.07402725004752676)
(1114,0.1345461723691223)
(1599,0.015884881226743346)
(1596,-0.016862582241751634)
(1595,-0.016862582241751634)
(1112,0.05152572373549835)
(1113,0.10755730592773899)
(1120,0.21102119941050784)
(1109,0.018694577744850734)
(1108,0.02173401192101364)
(1100,0.02784996552269504)
(1584,-0.009660723355737633)
(1105,0.08505205853418044)
(1589,0.036934798177308804)
(1101,0.04063378206967054)
(1106,0.02755770039065663)
(1586,-0.009660723355737633)
(1110,-0.16289342818183059)
(1594,0.011452045397270978)
(1591,-0.005791293312213591)
(1585,0.0032333706917352413)
(1590,-0.0075699638259954655)
(1102,0.08831111121194646)
(1107,0.09502248401379897)
(1587,-0.009660723355737633)
(1592,0.01996977435150596)
(1574,-0.009660723355737633)
(1576,-0.009660723355737633)
(1575,-0.009660723355737633)
(1579,-0.009660723355737633)
(1577,-0.009660723355737633)
(1578,0.0010722640718023382)
(1581,-0.009660723355737633)
(1580,-0.009660723355737633)
(1582,-0.009660723355737633)
(1583,-0.009660723355737633)
(1588,-0.0075699638259954655)
(1593,-0.0029233609215282112)
(1562,-0.009660723355737633)
(1564,-0.009660723355737633)
(1566,-0.009660723355737633)
(1569,-0.009660723355737633)
(1565,-0.009660723355737633)
(1567,-0.009660723355737633)
(1570,-0.009660723355737633)
(1571,-0.009660723355737633)
(1572,-0.009660723355737633)
(1563,-0.009660723355737633)
(1568,-0.009660723355737633)
(1559,-0.009660723355737633)
(1551,-0.015735945671349904)
(1554,-0.014807623010038087)
(1555,-0.06337478293657349)
(1552,-0.02861601140759889)
(1557,-0.009660723355737633)
(1553,0.02582718545647836)
(1561,-0.009660723355737633)
(1560,0.0450711760005775)
(1549,-0.004267089998844854)
(1548,-0.009660723355737633)
(1541,-0.017941064783707175)
(1540,-0.026796588635372057)
(1542,-0.036394594354199755)
(1546,-0.009660723355737633)
(1547,-0.022324157362051032)
(1543,-0.014766396688170426)
(1550,-0.02293255162678091)
(1538,-0.002931168208776272)
(1531,-0.01496033743444869)
(1532,0.00983056371988501)
(1535,0.001058616024923435)
(1527,0.025236974050815993)
(1529,-0.03264901702033054)
(1520,0.005364564930974827)
(1522,-0.004083555300934044)
(1524,-0.014266006742184902)
(1516,0.023486807486552224)
(1517,0.013506064753289117)
(1519,-0.008096070282394629)
(1518,0.05539518942177912)
(1510,0.005212740998508294)
(1513,-0.005187841343811559)
(1504,0.012607831151228837)
(1506,0.027624999211608443)
(1505,-0.02160590071426603)
(1500,-0.018240112945092445)
(1501,0.038946251412341676)
(1502,-0.0035472862435600855)
(1503,0.0034749139108969374)
(299,0.295679354760991)
(290,0.3867393687064665)
(280,0.5367381404067737)
(278,0.4435813990325125)
(266,-0.013137876917897317)
(264,0.24986978623935238)
(263,-0.007801246502657183)
(261,0.10352422740214044)
(260,0.21838245673642326)
(265,-0.11924895901981006)
(262,0.4242022732533151)
(267,-0.04654995974753035)
(254,0.060467311692827)
(252,0.4049321970449292)
(247,-0.02648472502389152)
(241,-0.10713883877310328)
(239,-0.07050010537815382)
(238,0.03906199995895851)
(234,-0.029498173823179753)
(231,-0.14632172631051607)
(233,-0.18800395973038578)
(230,-0.16547552018531897)
(232,-0.1705107102027594)
(229,-0.17103731723988902)
(226,-0.20540275041516576)
(228,-0.16481997557136113)
(223,0.13236451597446586)
(220,0.5309873369926839)
(225,0.3451510874377286)
(227,-0.1827393837743721)
(219,-0.11771562895718886)
(218,-0.04954930668843867)
(216,0.03325592369024931)
(214,-0.2151456398659888)
(213,0.192038861808998)
(210,0.0019170831596405022)
(215,-0.07593390334718533)
(217,-0.13039369974099835)
(692,0.0681600125226898)
(697,0.05423282075169267)
(694,0.18185501064727713)
(699,0.11376939261904113)
(693,-0.03243378472128138)
(698,0.04772044160968888)
(209,-0.09782501790281622)
(206,-0.13637431457805677)
(204,0.01751227286198452)
(203,-0.039386717777474156)
(201,-0.174091689706556)
(208,-0.043036238806105576)
(200,-0.05804708132204316)
(202,-9.492546036778682E-4)
(207,5.843555099572031E-4)
(682,0.3842923116838446)
(687,0.23359556892700697)
(684,-0.08862171487016626)
(689,0.411468213442306)
(680,-0.00997968924908375)
(681,0.054764495487225104)
(686,0.059539007856932405)
(688,0.16288738531272676)
(679,-0.25764028413809603)
(674,-0.060926610372840445)
(672,-0.13456728308943283)
(670,-0.11012218501124267)
(673,-0.0630470670555749)
(669,-0.07820751439300505)
(666,-0.008761119446164905)
(665,-0.20669582210020523)
(1089,0.13328662534326247)
(660,0.021483079063774717)
(668,-0.016212288669792838)
(1095,0.09141442045350688)
(1096,0.023853414082015256)
(1099,0.024275137813354053)
(1092,0.05203109416271087)
(1093,0.12185415506211296)
(1090,-0.09844163433694234)
(1091,-0.04097694001004512)
(658,-0.0939383706737014)
(655,-0.038044129425397824)
(1079,-0.05058600889505595)
(652,-0.010065718197644263)
(651,-0.13729983704774973)
(1082,0.04984344008278932)
(1084,0.19535329084383798)
(1086,0.19098488635125277)
(1087,0.023090210422682104)
(1083,-0.0442280654627646)
(1088,0.010715607393990453)
(1080,0.013910487646519334)
(649,0.0828370438347846)
(645,0.061461967505053935)
(642,0.011686253862857363)
(640,0.023699932968875823)
(1069,0.02941262029853902)
(1072,-0.009701324691492333)
(1075,0.047248667921801796)
(1074,0.09190744693421282)
(1077,-0.021879386505654935)
(637,-0.05375008103178358)
(635,-0.04326532983683741)
(636,-0.1349245041382196)
(631,0.10159797070960745)
(633,-0.0701935015132907)
(1056,0.030747293795546325)
(1060,0.0973135050253627)
(1057,0.08794441475860054)
(1058,-0.01439513964341041)
(1065,-0.05299198630149871)
(629,0.10997149074134759)
(627,-0.13890601183003282)
(625,-0.11013760674452763)
(1045,0.07408031620990117)
(620,0.3038839592616552)
(1049,0.16341961705659896)
(623,-0.012991543484347612)
(1046,-0.030522890054284796)
(1051,0.324241632336753)
(1047,0.466678754225977)
(1055,-0.010275947904331298)
(1054,0.19514326872518453)
(1052,0.018948882966493788)
(1053,0.08614487603122731)
(616,-0.08577876474792306)
(1035,-0.015585147773688995)
(1034,0.045339992378239435)
(1039,-0.07988995198281912)
(1037,0.04492832128365501)
(1038,0.12418734890426833)
(1040,0.16055263961677332)
(1041,0.14249886289866945)
(1044,0.057786768439731545)
(1042,-0.0557591599777537)
(609,0.0022940766618186823)
(603,0.09754698420587009)
(1023,0.27444315959117677)
(1025,0.15800302601245758)
(1026,7.09288647205087E-4)
(1029,-0.0671181510887736)
(1027,-0.0331964414508073)
(1028,0.4600343641308988)
(1031,-0.04156625757031746)
(1033,0.11759079720703622)
(1496,-0.008438491965188581)
(1015,0.10494889197084845)
(1499,5.144724518793067E-4)
(1013,0.04307022514051859)
(1018,0.050063012123879896)
(1485,0.006941414465219309)
(1004,-0.03813911576338015)
(1489,-0.01744778826006154)
(1001,0.07023152879772467)
(1002,-0.011879499527309809)
(1490,0.03303809044590153)
(1491,-0.0041587020035206215)
(1495,-4.949272716551073E-4)
(1487,-0.007644646147043679)
(1488,-0.010362287487617444)
(1475,0.00822621284026561)
(1476,-0.011718535082660278)
(1477,-0.009651540812977439)
(1478,0.013760002997329018)
(1481,-6.618895614273895E-4)
(1000,-0.005342867458539041)
(1484,-0.040806261803750105)
(1482,-0.00888424422920115)
(8,6.46599749829016E-4)
(4,-0.048149961232210374)
(5,-0.04159844667178994)
(2,-0.20585441792642295)
(1465,0.03537714001606502)
(1469,-0.019519291980868103)
(1466,0.07734250680111551)
(1471,-0.03769735517194787)
(1468,0.006173718680693767)
(1473,-0.004837917842918385)
(1459,-0.028270264602888798)
(1462,0.0849106698243187)
